페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
5,5140,[일반],이학교는 지옥이다 오지마라,오죽헸음 애들 최소 절반이상이 슬립낫 팬임,냥보이 2024.09.14 00:09:28 스크랩 조회 234 추천 1 댓글 0,1,234,2024.09.14 00:09:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5140&page=5
5,5136,[일반],담배 좆같음,"초딩때 제주도여행같다가 새벽 4시에 호텔에서 비상벨 울린이유가 왠 미친놈이 호텔방안에서 피운게 화재경보기가 인식함ㅅㅂ 그 호텔에 외국인,어린아이들도 많았는데 ㅅㅂ 새벽 4시에 다깨서 짐들고 대피헸던거 아직도 기억나네 씨발 담배 값좀 올려라 한갑당 7만원, 시가같은 독립적인건 한개피당 5만원으로",릴파님사랑해요2 (61.101) 2024.09.12 23:14:02 스크랩 조회 421 추천 12 댓글 2,12,421,2024.09.12 23:14:02,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5136&page=5
5,5135,[일반],세일고와 세일러복,초저출산으러 세일고는 결국 울며 겨지먹기로 여자를 도입하기로 결정헸다. 결국 세일러복을 교복으로 지정헸다. 응 남자들은 여전히 싸구려 맥도날드 직원복임,개찐따 (182.226) 2024.09.12 19:20:37 스크랩 조회 333 추천 1 댓글 1,1,333,2024.09.12 19:20:37,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5135&page=5
5,5130,[일반],얼마 전까지 정시파이터 외치고 다녔던 새끼들이 ㅋㅋ,수시철 되니까 담임 옷가랑이 붙잡고 수시 쓰겠다는 거 보기 추하노 정시로도 본인들 지잡대밖에 못 가는 걸 아는 거지,ㅇㅇ (175.118) 2024.09.11 20:59:30 스크랩 조회 425 추천 0 댓글 1,0,425,2024.09.11 20:59:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5130&page=5
5,5128,[일반],16살 중3이면,많은 투표 부탁드립니다.,릴파님사랑해요 2024.09.10 21:06:31 스크랩 조회 271 추천 2 댓글 0,2,271,2024.09.10 21:06:31,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5128&page=5
5,5127,[급식],요즘 석식 메뉴 왜 이럼??,전에는 이정도까지로 메뉴가 나락가지 않았는데 왜 이러냐,이재빈 (211.46) 2024.09.10 16:40:53 스크랩 조회 430 추천 5 댓글 4,5,430,2024.09.10 16:40:53,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5127&page=5
5,5123,[일반],고소합니다.,땅콩은 고소합니다.,이재빈 (61.101) 2024.09.09 18:25:56 스크랩 조회 331 추천 6 댓글 0,6,331,2024.09.09 18:25:56,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5123&page=5
5,5122,[급식],세일고 올려는 사람들은 이거 읽어주시길,https://m.dcinside.com/mini/seilhs/4379?recommend=1 스압)지혜로운 세일인이 되기 위한 지침서 08년생용 - 세일고 미니 갤러리 세일고에 대해 궁금한 게 많은 08들을 위해서 세일고에 대해 궁금한 것들을 낱낱이 알려주려고 함1. 학교 운영세일고는 사립 일반고에 2대 세습 독재(현재 이사장 아들이 교장임)를 하는 학교로 매우 비민주적이고 수직적인 m.dcinside.com,이재빈 (221.141) 2024.09.09 13:24:48 스크랩 조회 443 추천 1 댓글 0,1,443,2024.09.09 13:24:48,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5122&page=5
5,5121,[일반],고전 수업 도대체 언제까지 하려는건데,도움 안된다고 필요없다고 제발,이재빈 (1.224) 2024.09.08 23:39:58 스크랩 조회 323 추천 5 댓글 2,5,323,2024.09.08 23:39:58,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5121&page=5
5,5119,[일반],파오후 유튜버 니코카도 아보카도 근황,https://m.youtube.com/watch?v=HkGjoRPpWqA&pp=ygUZ64uI7L2U7Lm064-EIOyVhOuztOy5tOuPhA%3D%3D Two Steps Ahead Part 2: https://www.youtube.com/watch?v=WMTb_g6rsxYNew Instagram: https://instagram.com/real_nikocadoNew Twitter: https://twitter.com/real_nikocadoBusiness I... m.youtube.com 감동,이재빈 (183.102) 2024.09.07 18:52:29 스크랩 조회 583 추천 3 댓글 1,3,583,2024.09.07 18:52:29,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5119&page=5
5,5118,[일반],어쩌다 독립투사,"https://m.youtube.com/shorts/B-VrPhFV7VI 어쩌다 독립투사 #웃긴썰  #썰 #사연 #웃긴사연 #shorts재미있고 웃기고 신나는 하루를 드리고 싶어요문의, 시청자 투고junki4516@gmail.com m.youtube.com ㅋㅋㅋㅋㅋㅋㅋㅌ",이재빈 (183.102) 2024.09.07 18:48:23 스크랩 조회 171 추천 1 댓글 0,1,171,2024.09.07 18:48:23,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5118&page=5
5,5116,[일반],린짱렌쿤,말 그대로,이재빈 (211.117) 2024.09.07 13:45:23 스크랩 조회 128 추천 2 댓글 0,2,128,2024.09.07 13:45:23,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5116&page=5
5,5112,[일반],중삐리년들 세갤 들어오기만 해 봐,머리에 피도 안 마른 것들이 ㅉ,ㅇㅇ (175.118) 2024.09.06 23:41:37 스크랩 조회 160 추천 3 댓글 0,3,160,2024.09.06 23:41:37,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5112&page=5
5,5108,[일반],세일고 갤러리 8개월 유저인데,여기 그냥 ㅈㄴ 딥웹같음,세일고자퇴한년 2024.09.05 11:03:03 스크랩 조회 390 추천 6 댓글 1,6,390,2024.09.05 11:03:03,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5108&page=5
6,5107,[일반],고세구의 숨겨진,자매들 (사실 고세구 아바타는 원레 부스에서 파는 아바타였다),세일고자퇴한년 2024.09.05 10:22:02 스크랩 조회 194 추천 3 댓글 0,3,194,2024.09.05 10:22:02,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5107&page=6
6,5103,[일반],아케비짱 규칙 하나만 더 추가해요,실명 언급,이재빈 (118.235) 2024.09.05 08:30:30 스크랩 조회 115 추천 2 댓글 0,2,115,2024.09.05 08:30:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5103&page=6
6,5102,[일반],담배값 올려야한다,한갑당 5만원으로 올려서 세붕이들 못피우게,이재빈 (118.235) 2024.09.05 08:25:54 스크랩 조회 134 추천 5 댓글 0,5,134,2024.09.05 08:25:54,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5102&page=6
6,5099,[일반],세일초 친구들 이건 꼭 지켜주세요~,1. 특정 ​ 반이나 학생 한명 찍고 욕박지 말기!​ 내일 학교가서 다시 얼굴보고 웃어야할 친구들인데 인터넷이라고 나쁜말을 사용해선 안되겠죠? ​ ♡♡ ​ 2. 선생님 욕은 일기장에! 오늘 선생님한테 혼나서 우울해도 게시판에 화내면 안돼요! 자신이 당한 부당행위 폭로나 건설적인 건의가 아니라면 선생님에 대한 마음은 교무실에가서 직접 전해요~ 3. 고어짤 올리지 말기! 게시판에 잔혹한 사진을 마구 올리면 본인이 어둠의 다크나이트라도 된것 같나요? 중이병이 덜나아서 잔인한거 보고 낄낄대는건 자랑이 아니에요~ 세일초 학생들도 댓글이나 게시글에 수상한 링크 있으면 클릭하지 말기! 4. 범죄예고 하지 않기!☆☆ 강력한 무기로 싫어하는 친구를 슥삭슥삭~ 멋진 상상은 본인 스케치북에만 표현해주세요! 제가 전에 나쁜말하지 말라고 했는데 확인하지 못한 친구들이 있었는지 재미없는 글만 잔뜩 쓰길래 한번 적어봤습니다~ 위 사항들은 꼭 지키면서 세일초 커뮤니티 이용해주세요@@ 아참 그리고 안적었는데 조선인이 어쩌고~ 세일고 개돼지들이 어쩌고~ 하는 글들도 지울거임 별로 재미없으니깐~,아케비의세일러복 2024.09.03 00:19:21 스크랩 조회 519 추천 2 댓글 4,2,519,2024.09.03 00:19:21,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5099&page=6
6,5087,[일반],오와,드디어,찹쌀떡1 2024.09.02 07:43:41 스크랩 조회 196 추천 3 댓글 0,3,196,2024.09.02 07:43:41,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5087&page=6
6,5086,[일반],세일고 실시간 ㄷㄷ 몰래보셈,"오조오억 세일동포들은 보아라. 이재빈의 침탈과 독재에 맞써려 한다. 나의 모교, 나의 세일... 우리의 세일 세일이라는 단어가 끌려 1지망을 썼다. 무기력하게 반항조차 못하고 1학년을 보냈다. 나는 내가 싫어서 아무것도 하지 않았다. 나는 이재빈이 싫어도 아무것도 안했다. 무능한 나였다. 교장 이재빈은 골프채를 잡고 골프를 친다. 우리 세일 학우들은 펜을잡고 반항의 글씨를 끄적인다. 단순한 글씨가 아니다. 이것은 혁명의 불씨이다. 바람에 무능한 과거와 현재를 태워 날려보내고 들어오는 바람에 희망이 있기만을, 세일고의 교표가 이재빈의 초상화보다 더 높이 걸리는 미래를, 아니 현재를 그리려 한다. 함깨해 주겠는가?",이재빈 (14.5) 2024.09.01 23:41:01 스크랩 조회 604 추천 2 댓글 2,2,604,2024.09.01 23:41:01,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5086&page=6
6,5082,[일반],데이터 사진 왜 막혔어요,카가미네 린렌 짤 올리고싶은데,찹쌀떡1 2024.09.01 17:13:29 스크랩 조회 219 추천 1 댓글 1,1,219,2024.09.01 17:13:29,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5082&page=6
6,5080,[일반],후배들에게,열심히 공부해라,2012년졸업생 (115.21) 2024.09.01 12:54:01 스크랩 조회 187 추천 0 댓글 0,0,187,2024.09.01 12:54:01,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5080&page=6
6,5079,[일반],글을 쓸거면,차라리 한 번에 써라 띄엄띄엄 쓰지 말고,세일고암흑의은둔고수 2024.09.01 02:20:38 스크랩 조회 264 추천 1 댓글 2,1,264,2024.09.01 02:20:38,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5079&page=6
6,5077,[일반],경문실용전문학교 학생인데 세일고 출신인놈 인성 폭로힌다,윌리스 브린 지구를 콤바인에 팔아먹음 16살때 한국와서 세일고 졸업함,리쿠 (119.197) 2024.08.31 20:38:46 스크랩 조회 372 추천 3 댓글 0,3,372,2024.08.31 20:38:46,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5077&page=6
6,5070,[일반],졸업 후 개명하겠음,안그러면 새 이름이 졸업앨범에 그대로 박힘 본인들이 내 인생 대산 살아줄거 아니니깐 불만있는사함 없죠?,말랑달콤찹쌀떡 2024.08.31 12:09:39 스크랩 조회 286 추천 6 댓글 0,6,286,2024.08.31 12:09:39,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5070&page=6
6,5069,[일반],축제이름 추천,ㅅㅂ 추천 세붕이들아,이재빈 (211.46) 2024.08.30 14:03:40 스크랩 조회 169 추천 0 댓글 0,0,169,2024.08.30 14:03:40,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5069&page=6
6,5068,[일반],찐따갤 그분들 차단했습니다~,우리 학생 아닌건 알았지만 놀러왔길래 그냥 보고있었는데 자꾸 반이랑 이름 찍으면서 분탕치고 친구들 드글드글 데리고와서 역할놀이 하는게 보기 안좋네요~ 상황극은 너네 본진가서 해라~~!!,아케비의세일러복 2024.08.30 01:10:34 스크랩 조회 342 추천 4 댓글 0,4,342,2024.08.30 01:10:34,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5068&page=6
6,5067,[일반],박xx,그만나대라 꼬우면 야차룰ㄱㄱ,세일붕 (211.46) 2024.08.29 13:29:53 스크랩 조회 358 추천 10 댓글 0,10,358,2024.08.29 13:29:53,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5067&page=6
6,5064,[일반],전담 = 찐따 그 자체,일반담배는 태우면서 간지라도 나지 전담피우는애들은 뭐냐?,이재빈 (112.145) 2024.08.27 11:48:32 스크랩 조회 297 추천 7 댓글 0,7,297,2024.08.27 11:48:32,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5064&page=6
6,5063,[일반],아즈텍 정체 폭로함,3-2 박xx 어제 tomoko글에 쌍욕날리는거보고 확증됨,이재빈 (112.145) 2024.08.27 11:12:30 스크랩 조회 217 추천 1 댓글 0,1,217,2024.08.27 11:12:30,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5063&page=6
6,5061,[일반],ㅋㅋㅋ,ㅋㅋㅋㅋㅋ,세일고대물 2024.08.27 07:24:49 스크랩 조회 161 추천 0 댓글 0,0,161,2024.08.27 07:24:49,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5061&page=6
6,5054,[일반],찐따갤러리에서 활동하는 세일고 출신 고정닉 목록,ㅁㅣ오 TOMOKO,세일고대물 2024.08.25 19:20:50 스크랩 조회 446 추천 2 댓글 2,2,446,2024.08.25 19:20:50,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5054&page=6
6,5048,[일반],흡연교육 이해 안되는게,"그냥 영국,뉴질랜드처럼 못피게 막거나 가격을 올리면 되지 않나? 그럼 알아서 안피울텐데",귀여워서미안해 (221.141) 2024.08.22 13:33:31 스크랩 조회 268 추천 9 댓글 0,9,268,2024.08.22 13:33:31,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5048&page=6
6,5047,[일반],영국은 2009년생 이후로는 담배 못사는데,한국도 이 법 도입해야한다.,귀여워서미안해 (221.141) 2024.08.22 13:13:32 스크랩 조회 196 추천 12 댓글 0,12,196,2024.08.22 13:13:32,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5047&page=6
6,5046,[일반],담배가격 올려야한다,진짜로 한갑당 5만원 학교인데 담배꽁초 버리는거보고충격먹음,귀여워서미안해 (221.141) 2024.08.22 13:10:27 스크랩 조회 483 추천 27 댓글 0,27,483,2024.08.22 13:10:27,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5046&page=6
6,5034,[일반],주딱님,컴퓨터 아니면 글 못쓰게 하면 안될까요? 이상한글쓰는애들이 너무믾아요 pc방 컴으로 이상한글 쓰면 된다고 하는애들있는데 pc방 컴퓨터ip도 밴하면 되죠. 그리고 고작 디시 글쓰려고 천원씩 쓰는건 글쓴이 입장에서도 손해,까루보나으리 (14.7) 2024.08.20 19:53:29 스크랩 조회 298 추천 6 댓글 4,6,298,2024.08.20 19:53:29,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=5034&page=6
6,4992,[일반],중3인데 세일고 학교좋나요,,ㅁㅣ오 2024.08.14 14:06:17 스크랩 조회 902 추천 9 댓글 14,9,902,2024.08.14 14:06:17,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4992&page=6
6,4991,[일반],세일고 내신,세일 내신 2점 중반대면 어디가나요?,이재빈 (222.237) 2024.08.13 00:36:39 스크랩 조회 499 추천 2 댓글 3,2,499,2024.08.13 00:36:39,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4991&page=6
6,4989,[일반],선배님들 논술 괜찮나요,작년 입결 보니까 논술로 많이 붙었던데 내신 모의고사 등급 둘 다 답없으면 논술도 괜찮은 선택지인가요?,ㅇㅇ (175.118) 2024.08.11 18:40:16 스크랩 조회 381 추천 1 댓글 2,1,381,2024.08.11 18:40:16,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4989&page=6
6,4979,[일반],ㅋㅋ 니가 카리나 팬이라서 화나면 어쩔건데,ㅋㅋ?,이재빈 (211.36) 2024.08.09 14:09:51 스크랩 조회 289 추천 16 댓글 0,16,289,2024.08.09 14:09:51,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4979&page=6
6,4976,[일반],이상한 새끼 박제,카리나랑 뭘 하겠다는 거임?카리나 팬으로써 화나는데 이새끼 신고 ㄱㄴ?,안싱글벙글 (61.101) 2024.08.08 23:18:43 스크랩 조회 791 추천 13 댓글 4,13,791,2024.08.08 23:18:43,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4976&page=6
6,4974,[일반],""" 61.101 """,https://m.dcinside.com/board/elsword_new1/2326299 자주 보이는 61.101에 대해 알아보자 - 엘소드 갤러리 그만 알아보자  - dc official App m.dcinside.com,안싱글벙글 (223.38) 2024.08.07 22:28:03 스크랩 조회 265 추천 1 댓글 0,1,265,2024.08.07 22:28:03,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4974&page=6
6,4973,[일반],하 씨발 4개월만 참으면 세일고 탈출이다,다들 힘내자,애플이 (61.101) 2024.08.07 21:35:31 스크랩 조회 428 추천 4 댓글 2,4,428,2024.08.07 21:35:31,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4973&page=6
6,4959,[일반],선배들 수능 볼 때 주로 어느 학교 많이 갔나요?,집이랑 가까운 곳으로 많이 배정받나요 아니면 학교랑 가까운 곳으로 많이 배정받나요?,ㅇㅇ (175.118) 2024.08.03 15:20:27 스크랩 조회 235 추천 0 댓글 0,0,235,2024.08.03 15:20:27,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4959&page=6
6,4956,[일반],"챗 gpt 사용하기 좋은 것, 그렇지 않은 것 알려준다","사용하기 좋은 것: 자유주제 과제, 느낀 점 쓰기 사용하기 좋지 않은 것: 독후감상문, 구체적인 활동을 서술해야 하는 과제",이재빈 (175.118) 2024.07.31 19:43:47 스크랩 조회 263 추천 0 댓글 0,0,263,2024.07.31 19:43:47,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4956&page=6
6,4953,[일반],학교 잘갔다와라ㅋ,난 집에서 늦잠이나 때려야지 - dc official App,ㅇㅇ (14.37) 2024.07.29 02:42:50 스크랩 조회 351 추천 0 댓글 4,0,351,2024.07.29 02:42:50,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4953&page=6
6,4950,[일반],학교 자체가 그냥 하나의 북한임,"학교 떠났거나 떠나려는 애들 계속 붙잡아서 욕하고 나 초딩,중딩때 필수였던 tv는 없고 앞 건물은 선전,선동용 가짜 건물 (평양류경호 텔) 선생들 사고방식이 너무 옛날 수준임, 잘사는 척 선동,현실은 시궁창, 입시제도가 존나 빡세서 문과애들은 다 나가떨어짐 최고지도자가 돼지인것도 역시 북한이랑 다를게 없음",바나나대장 2024.07.26 09:31:16 스크랩 조회 1564 추천 66 댓글 4,66,1564,2024.07.26 09:31:16,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4950&page=6
6,4947,[일반],선배형아들아 질문좀,2학년 1학기 수1/ 2학기 수2 하고 3학년에 미적분  배우나요? 아님 2학년 2학기때 미적분 배우나요?,이재빈 (58.29) 2024.07.23 07:55:19 스크랩 조회 433 추천 0 댓글 3,0,433,2024.07.23 07:55:19,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4947&page=6
