페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
7,6288,[일반],친구구함 조건 100개있음,1.내가 죽으면 내 시체 먹어줘야함 적어도 내 시체의 일부분 떼가서 기념품으로 삼아야함 2.믿는 종교는 없어도 신과 영혼의 존재는 믿거나 느끼고있어야함 3.조센징스럽지않아야함 4.나랑 같이 개좆같이 재미없는 야구 직관하면서 치킨먹어줘야함 5.여행갈때 개씨발병신개같은씨발년처럼 1박2일 2박3일 이딴식으로개씨발스럽게 좆같이 짧게짧게 가면 안되고 1주일이상 머무는거 선호하는스타일이어야함 6.조기처럼 좆같이 좆만해서 먹을것도없는데 잔뼈는존나많은 씨발쓰레기생선 사주면안됨 개씨발 그딴 먹을것도없는데잔뼈는존나많은개씨발생선은 쳐먹다가 생선 양손으로 잡아뜯어찢어발겨버린다음 바닥에 패대기쳐버리고싶음 7.범법저질렀다는이유로 어떤 사람 그 사람이 만든 음악이나 영화같은 작품 저평가하면안됨 8.재즈이론 재즈역사 말하면서 잘난척 지랄떠는 애미뒤진씨발재즈애호가병신창년이면 안됨 직접 연주하는사람이면 용서가능함 9.음주운전 잘했으면좋겠음 나는 술을별로안좋아하는데 과속음주운전차량타는건좋아함 10.돈빌려달라고하면안됨 돈이야기자체를안했으면좋겠음 11.남의집에서 담배피는 개씨발못배운씨발년이면안됨 12.맑고순수한영혼이어야함 마음이순수하고착해야함 마치 나처럼 13.쿨찐안됨 진지함에대한두려움을가지고있으면안됨 14.안경렌즈쓰면안됨 시력이안좋으면안좋은대로살아야함 수술로시력개선하는건됨 15.사람피곤하게 소규모정치질하는 애미뒤진년이면안됨 16.카톡 읽씹해도 지랄하면안됨 답장왜안해 이지랄하면안됨 17.나방 바퀴 모기 똥파리 곱등이 그리마 지네 나왔을때 나 대신 죽여줘야함 그리고 잡은다음 나한테 시체 들이밀면서 겁주면안됨 18.내가 장애인놀이나 싸대기놀이(둘다내가만든놀이임 장애인놀이는 길에서 장애인흉내내는놀이고 싸대기놀이는 서로싸대기때리는놀이임)랑 쪽팔려놀이 하자고할때 빼면안됨 19.조그마한 범법행위 혹은 사회적으로 지탄받을만한 어떤행동 같이하자고 제안할때 동참해줬으면함 20.때때로 진지충이되어서 날 꾸짖어줬으면함 내가 부끄러움을느낄수있도록 이러이러해서 그건아닌것같아 그건니가잘못되었어라고 해줬으면함 21.내 목조르면서 엉덩이때려줬으면좋겠음 22.쭵쭵대면서 밥쳐먹으면안됨 23.내가 하는 모든 개소리들을 전부 받아쳐주면안됨 때로는 한 열번중에 세번정도는 못들은척해야함 24.눈빛이 내 마음에 들어야함 25.산울림 김창완 음악 이게무슨좆같은틀딱노래야하고 싫어하면안됨 26.서태지 잔나비 넬 볼빨간사춘기 검정치마 눈뜨고코베인 이딴 이름만봐도 딱 개역겨운조센징냄새나는애들음악들으면안되고 무조건 싫어해야함 아 씨발 이름만봐도좆같네라는 말이 튀어나와야함 27.나랑 비슷해야함 근데 많이 달라야함 28.마음이 차가우면 안됨 29.남 험담 자주하면 안됨 30.내가 싫어하는인간 싫어하는단체 내앞에서 편들어주면안됨 31.내가 똥을싸도 무조건 칭찬해줘야함 너는참똥을잘싸 똥도곱게싼다 니똥은악취도안나고향긋해라고 내가 수줍게 진짜?라고 되물으면 뻥이지씨발년아라고하면안되고 응 진짜라고 해줘야함 32.채식주의자여도 상관은없는데 나한테 풀때기만 주면 안됨 나는 고기가좋음 근데 머리나 발에 붙어있는 고기는 별로안좋아함 근데 가끔은 풀때기도괜찮음 33.내입맛을 기억하고있어야함 나는 간 센거 별로 안좋아하고 재료본연의 맛을 살린 음식 좋아함 그리고 나는 쌀밥 별로안좋아함 밥자체를 별로 안좋아하고 진밥도 안좋아함 조금 설익은게좋음 밥을 굳이 먹는다면 콩잔뜩들어간 죄수잡곡밥이좋음 그리고 과일은 신거 좋아하고 개같이 구멍뻥뻥뚫린 무농약채소는 별로안좋아함 차라리 농약팍팍 노구멍채소가나음 채소는그럼 계란이나 고기먹을때 동물복지에 신경쓴 그런곳에서 나온거 먹고싶음 왜냐면 가끔씩 마음이 불편함 근데 병신같은 생선새끼들은 어떻게다루든 상관없음 생선은 그냥 아무렇게나 죽여도됨 생선한테는 감정이없으니까 근데 그렇다고해서 내가 키우는 생선 쳐먹거나 그러진않을거임 생선한테는 감정이없어도 내가 그 생선한테 감정이 있으니까 34.상에 먹을게없는데(씨발 말그대로 먹을게없는데) 괜히 더먹어라고 말해서 내가 마음에도없는소리(괜찮아) 말하게하면안됨 35.과하게 불쌍한척하면 안됨 36.밤이나 견과류 들어간 빵 싫어해야함 37.내 생각 조종하려고하면 안됨 가스라이팅하지말란소리임 38.모순을 받아들일줄 알아야함 더러운방식으로 말고 현명한 방식으로 더러운방식이뭐냐면 좆같은짓저질러놓고 사람은원래모순적이야 이지랄하면서 스스로자기잘못쉴드칠때만받아들이는이딴거면안됨 39.모든것들을 여러면에서 바라볼줄알아야함 40.내가 존경하고 우러러볼수있는 면모를 하나쯤은 가지고있어야함 41.화성테라포밍에대한 확신을 가지고있어야함 42.파충류나 곤충키우면안됨 43.사물이나 지칭할때 이 아이는~ 이지랄떨면안됨 44.꿨던 꿈 이야기하는거 좋아해야함 45.일본 추리미스터리스릴러소설 좋아하면안됨 46.자기개발서 읽으면안됨 근데 고전반열에드는 몇몇책들은 괜찮음 47.사람이많은곳 싫어해야함 근데 스케이트장 스키장 영화관 놀이공원은 좋아해도됨 48.모르는사람들이랑 뒤섞여있는거 싫어해야함 49.치킨먹을때 나만내버려두고 가면안됨 50.내가 뭐할때 집중안되게 뒤에서 바라보고있거나 멍청한질문하면안됨 51.내가 하라는대로 하면안됨 내 말은 들어줘야하는데 내 말 곧이곧대로 들으면안됨 근데 어쩔땐 곧이곧대로 들어야함 52.나랑 같이 단 둘이서 눈사람 만들어줘야함 세명되는순간 기분좆같아져서 눈사람박살낼지도모름 특히 모르는사람 나는 모르는사람이랑 같이있는거 존나싫어함 근데 눈빛이 마음에드는사람은 괜찮음 근데 그럴확률은 굉장히낮으니까 그냥 눈사람만들때 모르는사람안꼈으면좋겠음 53.이 항목들을 읽으면서 존나많네 혹은 존나주절대네라고 생각하면안됨 그딴생각이들었다? 그럼 그건 니가 개조센징이라는뜻임 이 말에 반발감이든다? 그럼 니가 개씹조센징이라는뜻임 54.대부분의 인간 삶의 대부분이 역할놀이로 구성되어있는걸 스스로 느끼고있어야함 55.닌텐도감성 싫어해야함 근데 포켓몬스터는 좋아해도됨 56.디지몬어드벤처를 본적이있어야하고 모든것이담겨져있는 위대한작품이라고 생각하고있어야함 57.홍상수의 좆같은씨발영화(내가볼땐씨발좆같이과대평가됨) 좋아하는것까지는되는데 찬양하는건안됨 아니다 사실됨 근데 안그랬으면좋겠음 아니다 오히려좋을수도있을것같음 내가싫어하는짓거리할때 가끔 난 그게좋음 근데그냥싫을때도있음 58.좋아하는것보다 싫어하는것이 많은사람이어야함 59.성적 매력이 있어야함 60.개새끼 유모차에 태워다니는 미친년이면 안됨 내가 납득할만한 사정이있거나 개가 늙거나 병들어서 그러는건 됨 61.공무원이면안됨 내가공무원들을싫어함 62.경찰 군인 싫어해야함 63.예체능에 소질이 있어야함 조금있는건안됨 충만해야함 64.길가에 핀 꽃의 아름다움을 볼 줄 알아야함 65.자연스러운 만남을 추구하는 사람이어야함 66.도둑고양이를 길고양이라고 쳐바꿔부르면안됨 닭도리탕을 닭볶음탕이라고 쳐바꿔부르면안됨 불편한감정든다고 어떤단어못쓰게만드는 그런짓거리 싫어해야함 순화되고 검열된언어 사용하면안되고 강요하면안됨 67.표현의자유 억압하려드는 개병신애미뒤진씹조센징씹호로씹창년이면안됨 68.노란색좋아하면안됨 69.중국좋아하면안됨 70.반골기질이 강해야함 71.돌고래싫어하면안됨 72.골반이넓고어깨가넓어야함 73.계속주변정리존나하는스타일에나한테물건정리하고청소하라고시도때도없이잔소리하는인간이면안됨 74.청소할때기계사용하지말고손으로하라고지랄떠는씨발년이면안됨 나는기계안쓰고손으로하면화딱지나고씨발야구빠따로화분다깨부순다음그깨진조각으로내얼굴찍찍그으면서 존나소리지르고싶어짐 75.음악들을때남눈치안보고소리빵빵트는씨발년이어야함 76.콘돔은사탄의계략이라고생각하고있어야함 77.반일교육에세뇌된개돼지면안됨 반일교육에세뇌된게아니라 어떤이유가생겨서스스로싫어하게된거면상관없음 78.할이야기없을때 게임 스포츠 군대이야기하는 씨발년이면안됨 아주아주가끔은됨 나는군대괴담은좋아함 79.또 엉덩이에 관련된 항목 쓰려다가 나 스스로 엉덩이에 집착하고있음을 발견함 이런 나의 엉덩이집착을 이해해야함 나는 엉덩이맞는게좋고 엉덩이때리는게좋고 엉덩이에얼굴파묻는게좋고 엉덩이가큰게좋음 80.내가무슨과일이먹고싶다고말하면구해와야함 81.내가 한 모든 말들을 기억하고있으면 안됨 왜냐면 그럼 내가 마음놓고 아무소리나 못하게됨 적당히 흘려듣고 적당히 까먹어야지 근데 내가하는모든말들을들어줬으면좋겠음 82.감수성이매우풍부해야하고 느낌충만해야함 진짜애미뒤진씨발년마냥 존나과하면과할수록좋음 니스스로그렇게느끼는거말고 내가인정할수있어야함 진짜씨발내가어디가서감수성으로무조건누구한테안진다 이런인간만 이항목에해당되는거임 83.명상하는거좋아해야함 84.장난끼많아야함 85.개좆같은 음모론들 존나잘알고있어야하고 재미있어하고 좋아해야함 그리고 나한테 진짜로그런거믿고있는거아니지? 라고 물어보면안됨 나는진짜로믿고있는데 개씨발년아 86.성교시 내 성기와 성능력에 대해 무한한 찬사와 감탄을 표해야함 87.애미뒤진창놈창년이면안됨 88.나를내버려둬야함 근데내버려두면안됨 89.동물을인간보다사랑해야하고(물론개같이생긴씨발동물들은구두뒷굽으로밟아죽여버려도됨 예를들면 뱀이나 시궁쥐나 비둘기나 치와와) 동물권리보장과권리증진을지지해야함 90.스스로를발가벗겨내보일줄알아야함 하지만 부끄러움을잊어서그러는것이아니라 부끄럽지만발가벗고내보이는것이어야함 91.공연볼때 개씨발 최대한 자기눈이랑 자기귀에담고 최대한으로 느끼려고해야지 카메라로 계속촬영하고있는 씹병신년이면안됨 92.미술관가는거 좋아하는 애미뒤진년이면안됨 93.잎이 커다란 꽃을 무서워해야하고 작은꽃을 좋아해야함 나처럼 94.노래방에서 발라드안불렀으면좋겠음 진짜로 95.탈영해본적있거나 병역거부로감옥다녀온 혹은 그 비스무리한경험이있는사람은 나랑무조건친구될수있음 나는탈영병이세상에서제일아름다워보임 96.나한테 절대로 자기개발서나 애미뒤진 보댕이소설(참신한것없이 왠개씨발련이나와서 감정묘사만주구장창늘어놓는 개씨발씹똥씹쓰레기소설) 선물해주면안됨 그런거읽다보면 너무빡쳐서 피토해버릴것같음 97.호기심천국 98.티비 잘 안봐야하고 연예인들한테 무관심하거나 싫어해야함 99.무식한씨발년이면안됨 무식한짓거리하는건괜찮음 100.내가 잘때 자장가불러줘야함 내가 닥치라고해도 꿋꿋하게불러야함,릴민주 2023.10.18 12:59:04 스크랩 조회 391 추천 3 댓글 11,3,391,2023.10.18 12:59:04,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6288&page=7
7,6284,[일반],내가진짜로좋아한다고말한브록햄튼있지,내가진짜로좋아한다고말한브록햄튼있지 걔네가실제로활동한건6년남짓이야 여러나쁜일들도겹치고예상치못한일들때문에결국해체됐어 굳이따지고보면나쁜사람도있었고이기적이었던사람도있었지 근데내가그걸진짜팬입장으로서원망스럽게느낄까? 그때그사람만없었다면.. 그때그사건만일어나지않았더라면.. 이렇게생각할까? 아니나는전혀아니야 내가좋아하는건브록햄튼그자체고 그들이걸어온길전부야 실제로그런일들이없었다면내가지금좋아하는브록햄튼은그모습그대로일까? 그건아무도모르는일이겠지 내가무언갈사랑한다고말하는건 그것의모든부분을사랑한다는거야 그들이후회하고괴로워하는부분들이 나한테는없어서는안될그들의사랑스러운모습중에하나라고 난내앞에있는브록햄튼을사랑하고 그뒤에있는그림자까지사랑한다는거야,릴민주 2023.10.17 21:15:58 스크랩 조회 169 추천 0 댓글 4,0,169,2023.10.17 21:15:58,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6284&page=7
7,6283,[일반],본인이 현역때와 점수차이가 없는 재수/반수생이면 개추,일단 나부터 왜 백분위 라인까지 똑같냐 ㅋㅋㅋ,평붕이 (112.150) 2023.10.12 19:54:36 스크랩 조회 248 추천 2 댓글 2,2,248,2023.10.12 19:54:36,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6283&page=7
7,6281,[질문],안녕하세요,중3 내신 196정도 되는데 이정도면 기숙사 들어갈수있나요?,평붕이 (211.216) 2023.10.12 01:41:10 스크랩 조회 205 추천 0 댓글 2,0,205,2023.10.12 01:41:10,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6281&page=7
7,6279,[일반],등교한다,평택고로 등교한다 꼬1추들아,평붕이 (122.32) 2023.10.07 11:13:33 스크랩 조회 432 추천 1 댓글 2,1,432,2023.10.07 11:13:33,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6279&page=7
7,6276,[일반],엄마 저 지2 반타작 했어요ㅜㅜ,근데 2등급 뭐지다노ㅋㅋ?,솩솩 2023.10.05 02:41:46 스크랩 조회 527 추천 0 댓글 12,0,527,2023.10.05 02:41:46,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6276&page=7
7,6275,[일반],엄마 저 지구1 40점이에요❗+❗+❗+,근데 4등급머지다노… 충격실화,솩솩 2023.10.05 02:39:29 스크랩 조회 334 추천 0 댓글 0,0,334,2023.10.05 02:39:29,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6275&page=7
7,6273,[일반],공부하기가 너무 싫어요,공부하기 너무 싫음.. 의욕이 없음 성적은 처참한데 그냥 너므 하기가 싫음,평붕이 (39.117) 2023.10.02 21:14:46 스크랩 조회 211 추천 0 댓글 3,0,211,2023.10.02 21:14:46,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6273&page=7
7,6261,[일반],본인 중2인데 고등학교 어디갈지 추천좀,내신 194는 나올듯,ㅋㅋ 2023.10.01 11:36:31 스크랩 조회 438 추천 2 댓글 4,2,438,2023.10.01 11:36:31,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6261&page=7
7,6260,[일반],평고 기숙사 내신 몇이면 감?,ㅇ,ㅋㅋ 2023.10.01 11:17:01 스크랩 조회 825 추천 1 댓글 3,1,825,2023.10.01 11:17:01,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6260&page=7
7,6257,[일반],내년 반장 공약 핑까점..,1.학급비로 단합대회 명분으로 현금화 가능한 재화 구입후 3명정도 뽑아서 몰빵 2.학습 자료 제공(텔레 피뎊방 링크 공유) 3.페브리즈 구비,평붕이 (124.199) 2023.09.25 21:21:55 스크랩 조회 303 추천 0 댓글 3,0,303,2023.09.25 21:21:55,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6257&page=7
7,6256,[일반],수능D-57… 우리학교 주면 가냐?,평택의 자랑 대 평 고 개같이 기어간다 개추 아니다 신한고도 써주는 가정학습도 안써주는 학교를 왜가냐 비추,솩솩 2023.09.20 14:41:55 스크랩 조회 475 추천 3 댓글 2,3,475,2023.09.20 14:41:55,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6256&page=7
7,6250,[일반],맞짱뜰사람,내일 점심시간에 2학년 8반으로 와라,솩솩 2023.09.15 22:18:14 스크랩 조회 360 추천 0 댓글 4,0,360,2023.09.15 22:18:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6250&page=7
7,6246,[일반],몸 좋은 애들 존나 많네 ㅎ,교실에서 조용히 쳐자는 뚱땡이찐따도 뱃살 말랑할거같아서 꼴리공 ㅎㅋ 좀 쳐나대는 날라리 친구도 쎄끈하게 빠져서 꼴리네 남고오길잘한거같당 - dc official App,평붕이 (112.152) 2023.09.10 21:46:38 스크랩 조회 546 추천 0 댓글 3,0,546,2023.09.10 21:46:38,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6246&page=7
7,6245,[일반],평고 탑 비쥬얼,평고 비쥬얼탑 누구냐,ㅇㅇ (218.55) 2023.09.07 23:19:01 스크랩 조회 525 추천 0 댓글 1,0,525,2023.09.07 23:19:01,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6245&page=7
7,6244,[일반],낼모레거 9몬데 하루종일메이플만함,ㅜㅜ,솩솩 2023.09.04 00:52:26 스크랩 조회 297 추천 0 댓글 5,0,297,2023.09.04 00:52:26,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6244&page=7
7,6242,[일반],에구구,,ㅇㅇ (211.178) 2023.08.31 21:42:29 스크랩 조회 216 추천 0 댓글 2,0,216,2023.08.31 21:42:29,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6242&page=7
7,6239,[일반],주딱어디감,자판기형님 ㅇㄷ,ㅇㅇ (223.62) 2023.08.31 21:35:47 스크랩 조회 167 추천 0 댓글 2,0,167,2023.08.31 21:35:47,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6239&page=7
7,6238,[일반],내가 다시 주딱먹을까?,개백수새끼라 할거 없는데 - 개백수새끼,평고6학년 2023.08.31 21:35:39 스크랩 조회 188 추천 0 댓글 4,0,188,2023.08.31 21:35:39,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6238&page=7
7,6236,[질문],평고에 보추 많냐?,ㅇㅇ,ㅇㅇ (223.62) 2023.08.31 21:34:38 스크랩 조회 368 추천 0 댓글 0,0,368,2023.08.31 21:34:38,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6236&page=7
7,6235,[일반],4년만에 다시 옴 나도 짬 핑까점,밑에는 ㄹㅇ좆됬노ㅋㅋㅋㅋㅋ 어...어? - 개백수새끼,평고6학년 2023.08.31 21:33:21 스크랩 조회 221 추천 0 댓글 3,0,221,2023.08.31 21:33:21,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6235&page=7
7,6234,[일반],주딱님 갤닉네임 평갤러->평붕이 어떤가요,ㄹㅇ,솩솩 2023.08.29 16:34:33 스크랩 조회 193 추천 0 댓글 4,0,193,2023.08.29 16:34:33,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6234&page=7
7,6233,[일반],지구과학<~왜안함?,,솩솩 2023.08.28 16:39:20 스크랩 조회 273 추천 0 댓글 4,0,273,2023.08.28 16:39:20,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6233&page=7
7,6232,[일반],평갤은,현역보다 졸업한 틀딱들이 더 많은거 같애 - dc official App,평갤러 (124.58) 2023.08.26 22:04:34 스크랩 조회 183 추천 0 댓글 1,0,183,2023.08.26 22:04:34,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6232&page=7
7,6231,[일반],⚠+수시따윈 겁쟁이나 쓰는거라노⚠+,본인이 수시따윈 안쓰는 용맹한 80일의 전사면 개추,솩솩 2023.08.26 18:21:47 스크랩 조회 258 추천 0 댓글 0,0,258,2023.08.26 18:21:47,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6231&page=7
7,6230,[일반],평택고 수준.jpg,성인지 감수성이 부족하네요????,ㅇㅇ (59.13) 2023.08.25 13:18:14 스크랩 조회 1773 추천 12 댓글 5,12,1773,2023.08.25 13:18:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6230&page=7
7,6229,[질문],간.첩 구함,"학교일로 ㄹㅇ 진지하게 물어볼게 있는데 오픈톡으로 대답 해줄수 있는 사람 구함 2,3학년 평붕이만",평갤러 (112.150) 2023.08.25 00:47:24 스크랩 조회 200 추천 2 댓글 5,2,200,2023.08.25 00:47:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6229&page=7
7,6228,[일반],400일의 전사면 개추,D-400일부터 달린다,솩솩 2023.08.23 08:18:44 스크랩 조회 458 추천 7 댓글 1,7,458,2023.08.23 08:18:44,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6228&page=7
7,6227,[일반],짬 평가 좀,ㅁㅌㅊ,천원주면키스해주는놈 2023.08.21 18:20:38 스크랩 조회 264 추천 1 댓글 1,1,264,2023.08.21 18:20:38,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6227&page=7
7,6226,[일반],평택고 3학년 4반,칠판에 르세라핌 포스터 아직 있냐?,ㅇㅇ (223.38) 2023.08.20 12:40:48 스크랩 조회 613 추천 0 댓글 6,0,613,2023.08.20 12:40:48,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6226&page=7
7,6225,[일반],SMART인재관 이용x 사감 아직 계심?,냉장고 서리낀 곳에다 야스 낙서해놓은 거 나였는데 ㅈㅅ ㅋㅋ,천원주면키스해주는놈 2023.08.20 01:54:21 스크랩 조회 331 추천 1 댓글 1,1,331,2023.08.20 01:54:21,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6225&page=7
7,6224,[일반],사관학교,합격자 있음?,평갤러 (223.62) 2023.08.16 01:02:17 스크랩 조회 252 추천 0 댓글 1,0,252,2023.08.16 01:02:17,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6224&page=7
7,6223,[일반],파딱2기들중에 내가 제일 관리 안한듯ㅋㅋㅋ,,솩솩 2023.08.15 03:15:02 스크랩 조회 246 추천 0 댓글 5,0,246,2023.08.15 03:15:02,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6223&page=7
8,6221,[일반],ㅅ..솔직히 새 주딱이 버거 뿌려야한다고 생각해요...,,dasiima 2023.08.15 00:59:22 스크랩 조회 173 추천 0 댓글 6,0,173,2023.08.15 00:59:22,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6221&page=8
8,6220,[일반],전주딱님 공지도 내리셨네,잘쓰셧엇는데 남겨두시지ㅜㅜ,솩솩 2023.08.14 19:47:26 스크랩 조회 138 추천 0 댓글 0,0,138,2023.08.14 19:47:26,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6220&page=8
8,6219,[일반],걍 인생이 망함ㅋㅋㅋ,평마갤 파딱할때만 해도 인생 이정도로 꼬일줄은 몰랐는데 ㅋㅋㅋㅋㅋㅋ 인간관계도 개꼬이고 ㅋㅋㅋㅋ 공부도 그냥 놔버림ㅋㅋㅋㅋㅋㅋ,솩솩 2023.08.14 19:42:06 스크랩 조회 215 추천 0 댓글 2,0,215,2023.08.14 19:42:06,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6219&page=8
8,6218,[일반],주딱 주목 ✊+✊+✊+✊+✊+,전술핵 들고 옴 ㄱㄷ,ㅇㅇ (39.7) 2023.08.14 17:28:12 스크랩 조회 138 추천 0 댓글 2,0,138,2023.08.14 17:28:12,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6218&page=8
8,6217,[일반],새로운 주딱의 탄생 ㄷㄷ,축하드립니다,dasiima 2023.08.14 15:58:58 스크랩 조회 173 추천 1 댓글 4,1,173,2023.08.14 15:58:58,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6217&page=8
8,6216,[일반],“음.. 저기 평붕쿤!!”,짜장면 한 그릇 어때?? 끄응~❤+ 푸드드ㅡ드드드드득 븃.,솩솩 2023.08.14 07:37:09 스크랩 조회 620 추천 6 댓글 5,6,620,2023.08.14 07:37:09,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=6216&page=8
