페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
18,871,,중산고에 친구 많고 시끄러운 친구들이,다른학교나 대학가서 친구가 많을까?,ㅇㅇ (218.153) 2022.07.24 16:55:32 스크랩 조회 684 추천 7 댓글 13,7,684,2022.07.24 16:55:32,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=871&page=18
18,868,,갤 활성화,이 씹좆망 갤러리가 활성화 되려면 빌런이 필요하다... 빨리 아무나 와서 어그로 좀 끌어봐,ㅇㅇ (49.162) 2022.07.22 09:04:05 스크랩 조회 166 추천 0 댓글 0,0,166,2022.07.22 09:04:05,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=868&page=18
18,867,,그냥 중산고는 있어서는 안될 학교다,ㄹㅇㅋㅋㅋㅋㅋ,ㅇㅇ (223.38) 2022.07.21 23:35:32 스크랩 조회 754 추천 26 댓글 2,26,754,2022.07.21 23:35:32,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=867&page=18
18,866,,해파리냉채 먹고싶다,급식으로 안 내주나,ㅇㅇ (110.10) 2022.07.21 14:53:54 스크랩 조회 209 추천 5 댓글 1,5,209,2022.07.21 14:53:54,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=866&page=18
18,863,,어질어질 뭔 일이 있었던 거냐 그 날,ㄹㅇ.... 궁금한게 있는데 보닌 그 날에 신고때리고 선생님한테 대질당하고 공부나하라고해서 조용히만 있었는데;; 난 당연히 이러다가 신정아급 사태가 일어나는게 아닌가 싶어서 오히려 죄책감까지 들면서 집에 갔음;; ㄹㅇ 30분이나 시간 질질끌다가 건성으로 사과한 사실은 월요일이 되서야 알았다 영문도 모른체 현실에서 말 못하세요?? 게이트로 패닉상태에 빠진건 덤이고 ㄹㅇ 아무래도 학교에서 뭔가 은폐하는게 있는 것 갑다 학교에서 도대체 뭐라고 했길레 이러는지;;...,ㅇㅇ 2022.07.18 22:32:04 스크랩 조회 1105 추천 18 댓글 0,18,1105,2022.07.18 22:32:04,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=863&page=18
18,861,,방학,우리 방학 며칠까지임?,ㅇㅇ (49.162) 2022.07.18 22:21:18 스크랩 조회 185 추천 0 댓글 1,0,185,2022.07.18 22:21:18,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=861&page=18
19,860,,이제학교안간다,ㅇㅇ - dc official App,ㅇㅇ (1.233) 2022.07.18 16:35:23 스크랩 조회 155 추천 0 댓글 0,0,155,2022.07.18 16:35:23,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=860&page=19
19,859,,학교가기싫다,ㅇㅇ - dc official App,ㅇㅇ (1.233) 2022.07.18 00:47:56 스크랩 조회 163 추천 0 댓글 0,0,163,2022.07.18 00:47:56,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=859&page=19
19,858,,수강 교과목 뭐 골라야되냐?,알려주면 고마울것같아,ㅇㅇ (14.52) 2022.07.17 23:21:04 스크랩 조회 329 추천 0 댓글 7,0,329,2022.07.17 23:21:04,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=858&page=19
19,856,,망갤테스트,,ㅇㅇ (49.172) 2022.07.17 22:14:50 스크랩 조회 346 추천 14 댓글 0,14,346,2022.07.17 22:14:50,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=856&page=19
19,855,,ㅈ산 역대 최강 미모쌤 원탑,ㄱㅎㅁ쌤 미만잡ㅇㅇ2014년 1년 있다 가심 ㅈㅅㅇ라고 물소단 우르르 끌고다니는 일본어쌤 있었는데 내스탈은 아니었음 ㅅㅈㄴ쌤도 고정 물소층 꽤나 탄탄하셨는데 찾아보니까 아직 계시네 젊은 선생님들은 거의다 기간제라 1~2년 있다가 대부분 떠나더라,ㅇㅇ (218.51) 2022.07.16 23:00:41 스크랩 조회 1030 추천 3 댓글 6,3,1030,2022.07.16 23:00:41,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=855&page=19
19,854,,이거 누구냐ㅋㅋㅋ,"참,,,, 화장실 변기 문 안쪽임 - dc official App",ㅇㅇ (221.138) 2022.07.16 22:54:43 스크랩 조회 706 추천 12 댓글 4,12,706,2022.07.16 22:54:43,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=854&page=19
19,853,,중산고 학생들 키 조사,,ㅇㅇ (14.52) 2022.07.16 22:11:06 스크랩 조회 362 추천 1 댓글 0,1,362,2022.07.16 22:11:06,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=853&page=19
19,851,,ㅋㅋ,글 리젠 개씹창났노 ㅋㅋ,ㅇㅇ (122.35) 2022.07.15 03:23:20 스크랩 조회 204 추천 0 댓글 0,0,204,2022.07.15 03:23:20,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=851&page=19
19,850,,꼴갤보는데,강남에 유일한 소외학교같으면 개추 - dc official App,ㅇㅇ (61.74) 2022.07.14 23:23:34 스크랩 조회 538 추천 10 댓글 0,10,538,2022.07.14 23:23:34,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=850&page=19
19,849,,ㄹㅇ,급식도 좀 괜찮아지나 싶더니 요즘 다시 초심 찾은듯 - dc official App,ㅇㅇ (221.138) 2022.07.14 16:51:29 스크랩 조회 424 추천 10 댓글 3,10,424,2022.07.14 16:51:29,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=849&page=19
19,847,,시발진짜,옆동네 학교들은 축제하고 롤대회하고 다 쳐놀고있는데 우린 뭐하냐? - dc official App,ㅇㅇ (221.138) 2022.07.14 15:24:40 스크랩 조회 360 추천 8 댓글 4,8,360,2022.07.14 15:24:40,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=847&page=19
19,845,,중산 특,공공장소에서 ㅈㄴ시끄러움,ㅇㅇ (37.19) 2022.07.13 15:57:04 스크랩 조회 781 추천 16 댓글 6,16,781,2022.07.13 15:57:04,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=845&page=19
19,843,,우리교장 중산갤 보면서 민심파악하는듯,체력검사때도 그렇고 단축수업도 그렇고..,ㅇㅇ (211.219) 2022.07.11 22:10:15 스크랩 조회 413 추천 6 댓글 1,6,413,2022.07.11 22:10:15,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=843&page=19
19,842,,나만 단축 중산갤덕분이라고 생각하냐,원래 울학교같으면 이런거 절대 안해주는데 갤에서 얘들이 찡찡대는걸 선생이 보기라도했나 보통 단축이면 12시쯤에 끝나는거 정상이지 애매하게 수업 10분씩 줄여서 3시정도에 끝내는게 더이상함 오늘도 정상수업이었다가 갑자기 낼부터 줄이는거 이상하잖 쨌든,장발쇼타 2022.07.11 20:16:56 스크랩 조회 298 추천 0 댓글 1,0,298,2022.07.11 20:16:56,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=842&page=19
19,840,,중산고 근처사는 중붕이 있냐?,살려주라 급함..,Eung (39.7) 2022.07.11 18:41:47 스크랩 조회 313 추천 2 댓글 0,2,313,2022.07.11 18:41:47,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=840&page=19
19,838,,단축ㅅㅅㅅㅅ,2시 50분하교 기분좋으면 개추ㅋㅋ,ㅇㅇ (1.235) 2022.07.11 15:45:07 스크랩 조회 307 추천 13 댓글 0,13,307,2022.07.11 15:45:07,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=838&page=19
19,837,,살려주세요 제발,뒷자리 너무 무서워요,ㅇㅇ 2022.07.11 15:14:36 스크랩 조회 255 추천 1 댓글 1,1,255,2022.07.11 15:14:36,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=837&page=19
19,836,,씨발 단축좀 해라,융통성 없는 새끼들 뭐하러 굳이 애들 남기는 거냐,ㅇㅇ (223.38) 2022.07.11 09:25:34 스크랩 조회 145 추천 1 댓글 0,1,145,2022.07.11 09:25:34,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=836&page=19
19,835,,좆산 단축안하노?,ㅅㅂ 단축 3학년만 하는거 어멍 터졌나,산가운데 (223.38) 2022.07.11 08:36:11 스크랩 조회 138 추천 0 댓글 0,0,138,2022.07.11 08:36:11,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=835&page=19
19,834,,오늘 단축 아님.,아.,ㅇㅇ (223.38) 2022.07.11 01:21:12 스크랩 조회 131 추천 2 댓글 0,2,131,2022.07.11 01:21:12,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=834&page=19
19,833,,엘지 통피 씨발새끼 존나 구라까네,시발 단축? 말같지도 않은 소리하지마라 ㅋㅋㄱㅋㄱㅋㄱㅋ,ㅇㅇ (223.38) 2022.07.10 21:54:45 스크랩 조회 263 추천 5 댓글 1,5,263,2022.07.10 21:54:45,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=833&page=19
19,831,,494,기하 미적중 고민중 기하빨리 끝내보고 결정해야겠다,정시 (106.101) 2022.07.10 19:41:13 스크랩 조회 200 추천 0 댓글 1,0,200,2022.07.10 19:41:13,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=831&page=19
19,830,,세화고vs중동고 어디가 더 명문이냐?,- dc official App,ㅇㅇ (223.38) 2022.07.10 13:32:36 스크랩 조회 790 추천 2 댓글 58,2,790,2022.07.10 13:32:36,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=830&page=19
19,828,,다시는 중산 병신이라고,까지마라. 담주부터 단축수업한대(3학년만),ㅇㅇ (211.219) 2022.07.09 17:15:39 스크랩 조회 537 추천 8 댓글 8,8,537,2022.07.09 17:15:39,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=828&page=19
19,827,,아니 학교 마갤 조회수 실화냐 ㅋㅋㅋㅋㅋ,여기 왤케 인기 많냐 ㅋㅋ,ㅇㅇ (211.36) 2022.07.09 16:00:05 스크랩 조회 218 추천 1 댓글 0,1,218,2022.07.09 16:00:05,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=827&page=19
19,826,,진짜 개 장애인 학교,"6평 성적표받앗는데 아무도 기만인증조차 안하는, 아니 ""못하는"" 개 병신 버러지 학교 - dc official App",ㅇㅇ (118.128) 2022.07.07 14:05:01 스크랩 조회 611 추천 4 댓글 12,4,611,2022.07.07 14:05:01,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=826&page=19
19,825,,방학때 미적해야돼?,한번도 안했고 고2임,ㅇㅇ (14.52) 2022.07.05 23:47:41 스크랩 조회 362 추천 0 댓글 5,0,362,2022.07.05 23:47:41,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=825&page=19
19,824,,이거 할거냐?ㅋㅋㅋ,재밌겠다~ - dc official App,산중턱 2022.07.05 17:48:07 스크랩 조회 450 추천 1 댓글 8,1,450,2022.07.05 17:48:07,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=824&page=19
19,823,,공부왜함?,대치동 애들 보면 존나 우물안개구리 같음 남자새끼로 태어났으면 세상도 좀 넓게 보고해야지 언제까지 학교 학원 집 이렇게 살꺼냐 - dc official App,ㅇㅇ (106.101) 2022.07.04 15:02:28 스크랩 조회 654 추천 18 댓글 7,18,654,2022.07.04 15:02:28,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=823&page=19
19,822,,2학년 중붕이들아,수능 D-500 열심히해보자구! - dc official App,산중턱 2022.07.04 00:12:52 스크랩 조회 386 추천 2 댓글 5,2,386,2022.07.04 00:12:52,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=822&page=19
19,821,,이재명 찢이라고 존나 깠는데,"부모님한테 개좆같이 구는 친척 보니까, 칼로 찢어버리겠다고한 심정은 이해가 감.",ㅇㅇ (39.7) 2022.07.03 16:14:47 스크랩 조회 567 추천 13 댓글 4,13,567,2022.07.03 16:14:47,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=821&page=19
19,820,,방학전까지 단축하겠지?,아무리 좆산고여도,ㅇㅇ (223.38) 2022.07.03 11:38:51 스크랩 조회 311 추천 0 댓글 7,0,311,2022.07.03 11:38:51,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=820&page=19
19,819,,중산고 방학,우리 방학 언제임?,ㅇㅇ (49.162) 2022.07.03 11:06:39 스크랩 조회 218 추천 0 댓글 1,0,218,2022.07.03 11:06:39,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=819&page=19
19,818,,요즘 대왕 까는글 왜 안 올라오냐ㅋㅋㅋㅋ,존나 재밌었는데 - dc official App,ㅇㅇ (49.174) 2022.07.02 02:00:07 스크랩 조회 563 추천 11 댓글 9,11,563,2022.07.02 02:00:07,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=818&page=19
19,817,,이번기말 대치동 전설될듯?,수학 평균 30대 각에다가 애미터진 생명 못푸는건 아니었지만 정정문항 6개인 문학까지 - dc official App,ㅇㅇ (223.38) 2022.07.01 20:04:46 스크랩 조회 928 추천 13 댓글 4,13,928,2022.07.01 20:04:46,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=817&page=19
19,816,,중산에 있다가 전학갔는데,내 인생 최고의 선택임,ㅇㅇ (183.98) 2022.07.01 19:44:57 스크랩 조회 701 추천 22 댓글 2,22,701,2022.07.01 19:44:57,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=816&page=19
19,815,,정보,정보 수행 c고 이번 기말 1개 틀렸는데 3 가능하냐?,ㅇㅇ (223.38) 2022.07.01 11:07:18 스크랩 조회 202 추천 0 댓글 0,0,202,2022.07.01 11:07:18,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=815&page=19
19,812,,미적 80점이면 2등급 냥냥하냐?,ㅇㅇ,ㅇㅇ (221.138) 2022.06.30 21:54:42 스크랩 조회 280 추천 0 댓글 1,0,280,2022.06.30 21:54:42,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=812&page=19
19,810,,미적 이게 맞노?,다 찍었네 ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱ,ㅇㅇ (172.226) 2022.06.30 11:10:42 스크랩 조회 204 추천 2 댓글 0,2,204,2022.06.30 11:10:42,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=810&page=19
19,809,,문제들이 왤케 오류가 많냐?,ㅅㅂ,ㅇㅇ (175.223) 2022.06.30 10:46:28 스크랩 조회 213 추천 1 댓글 0,1,213,2022.06.30 10:46:28,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=809&page=19
19,808,,중산고도 아닌데 구경중이면 개추,여기갤 왜이래 흥미진진하노ㅋㅋ - dc official App,ㅇㅇ (116.42) 2022.06.30 01:40:05 스크랩 조회 236 추천 5 댓글 0,5,236,2022.06.30 01:40:05,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=808&page=19
19,807,,생명선생들 단체로 국어연수 한번 가라,ㄷ선지 어이가 ㅈㄴ털리노 ㅋㅋㅋ - dc official App,ㅇㅇ (221.138) 2022.06.29 21:55:08 스크랩 조회 763 추천 14 댓글 2,14,763,2022.06.29 21:55:08,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=807&page=19
19,806,,이정도면,이학교는 시험낼 능력이 없는거 아님? - dc official App,ㅇㅇ (121.133) 2022.06.29 17:40:38 스크랩 조회 364 추천 16 댓글 0,16,364,2022.06.29 17:40:38,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=806&page=19
19,805,,"1,2학년 게이들아",좆같은 내신시험에 감정소모하지말고 수능공부나 해. 이 동네 온 이상 어차피 대부분은 대학 정시로 간다,ㅇㅇ (211.219) 2022.06.29 17:16:05 스크랩 조회 510 추천 22 댓글 1,22,510,2022.06.29 17:16:05,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=805&page=19
19,804,,시험지 오류계 레전드는 작년 2학년 독서 마지막시험이지,걍 쌉레전드 방송으로 사실상 답 알려준 문제까지 있는 시험,ㅇㅇ (122.34) 2022.06.29 16:44:59 스크랩 조회 583 추천 10 댓글 3,10,583,2022.06.29 16:44:59,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=804&page=19
19,803,,감독 선생 씨발놈,시발 좀 가만히 못 있냐 ㄹㅇ 그리고 시험지 정정사항 있는거 보고 있는데 느그는 왜 시험지 따라서 쳐 보노? 개시발선생,ㅇㅇ (172.226) 2022.06.29 14:07:08 스크랩 조회 607 추천 12 댓글 3,12,607,2022.06.29 14:07:08,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=803&page=19
19,802,,개씹창학교 답지 존나 늦게 올리네,진짜 개병신학교 - dc official App,ㅇㅇ (211.215) 2022.06.29 13:43:41 스크랩 조회 304 추천 9 댓글 0,9,304,2022.06.29 13:43:41,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=802&page=19
19,800,,시험 답지 좀 일찍 일찍 올렸으면 좋겠다.,도대체가 이해가 안가네. 그냥 마우스 몇번 움직이면 될 걸 왜 밍기적 밍기적 거리는거임?,ㅇㅇ (121.165) 2022.06.29 12:33:26 스크랩 조회 289 추천 12 댓글 1,12,289,2022.06.29 12:33:26,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=800&page=19
19,799,,생명 개좆같이 만들었네,중간에 보기 수정이 말이되냐 - dc official App,ㅇㅇ 2022.06.29 10:46:30 스크랩 조회 441 추천 5 댓글 5,5,441,2022.06.29 10:46:30,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=799&page=19
19,798,,그 스팀쌤이 성적볼수있는 프로그램있자나 그거 뭔지 아는사람있냐,ㅇㅇ - dc official App,ㅇㅇ (221.138) 2022.06.27 23:57:41 스크랩 조회 246 추천 1 댓글 1,1,246,2022.06.27 23:57:41,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=798&page=19
20,797,,영어권문화 시험범위,뭐냐 왤케 불친절하게 알려줌,ㅇㅇ (218.153) 2022.06.27 19:57:00 스크랩 조회 243 추천 1 댓글 1,1,243,2022.06.27 19:57:00,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=797&page=20
20,796,,수학1 평균 30점대 나오겠네,근데 1컷은 또 80점대 후반일듯,ㅇㅇ (121.167) 2022.06.27 15:49:32 스크랩 조회 483 추천 3 댓글 2,3,483,2022.06.27 15:49:32,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=796&page=20
20,794,,수험생 생활 시작한지 4개월밖에 안됐는데도,이렇게 ㅈ같은데 이걸 3년동안 해야된다니 - dc official App,ㅇㅇ (1.233) 2022.06.27 13:56:17 스크랩 조회 292 추천 7 댓글 2,7,292,2022.06.27 13:56:17,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=794&page=20
20,793,,고3 영어권문화 시험범위,5 12 13 14강 맞음?,ㅇㅇ (180.65) 2022.06.27 13:14:22 스크랩 조회 319 추천 0 댓글 3,0,319,2022.06.27 13:14:22,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=793&page=20
20,792,,수학,고1 수학 개같이 처망했으면 개추 - dc official App,ㅇㅇ (14.63) 2022.06.27 13:02:06 스크랩 조회 193 추천 2 댓글 0,2,193,2022.06.27 13:02:06,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=792&page=20
20,791,,부엉이바위로 가야겠다,ㆍ,ㅇㅇ (37.19) 2022.06.27 12:42:38 스크랩 조회 329 추천 11 댓글 0,11,329,2022.06.27 12:42:38,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=791&page=20
20,790,,수I 조진 2학년만 개추 ㅋㅋㅋㅋ,ㅇㄷㄴㅂㅌ,ㅇㅇ (211.106) 2022.06.27 10:05:54 스크랩 조회 753 추천 24 댓글 6,24,753,2022.06.27 10:05:54,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=790&page=20
20,789,,자살하고 싶다,ㅇ,ㅇㅇ (14.52) 2022.06.27 09:58:38 스크랩 조회 193 추천 2 댓글 0,2,193,2022.06.27 09:58:38,https://gall.dcinside.com/mini/board/view/?id=jungsanhigh&no=789&page=20
